Date	power consumption	Hours of Year
2013-12-29 20:00:00.000000	23.299999999999997	4899
2013-04-04 18:00:00.000000	23.275000000000002	4900
2013-01-05 15:00:00.000000	23.275	4901
2013-01-07 23:00:00.000000	23.275	4902
2013-03-28 14:00:00.000000	23.275	4903
2013-04-04 07:00:00.000000	23.275	4904
2013-04-05 05:00:00.000000	23.275	4905
2013-04-16 22:00:00.000000	23.275	4906
2013-04-17 05:00:00.000000	23.275	4907
2013-07-12 18:00:00.000000	23.275	4908
2013-08-12 06:00:00.000000	23.275	4909
2013-09-03 09:00:00.000000	23.275	4910
2013-09-25 01:00:00.000000	23.275	4911
2013-10-24 02:00:00.000000	23.275	4912
2013-11-11 00:00:00.000000	23.275	4913
2013-12-09 03:00:00.000000	23.275	4914
2013-12-26 14:00:00.000000	23.275	4915
2013-02-05 01:00:00.000000	23.25	4916
2013-03-24 22:00:00.000000	23.25	4917
2013-03-26 08:00:00.000000	23.25	4918
2013-03-26 12:00:00.000000	23.25	4919
2013-04-04 08:00:00.000000	23.25	4920
2013-04-30 05:00:00.000000	23.25	4921
2013-05-14 23:00:00.000000	23.25	4922
2013-07-21 04:00:00.000000	23.25	4923
2013-09-23 04:00:00.000000	23.25	4924
2013-11-24 17:00:00.000000	23.25	4925
2013-12-24 02:00:00.000000	23.25	4926
2013-12-29 23:00:00.000000	23.25	4927
2013-03-02 15:00:00.000000	23.225	4928
2013-03-04 15:00:00.000000	23.225	4929
2013-03-04 18:00:00.000000	23.225	4930
2013-03-25 13:00:00.000000	23.225	4931
2013-03-27 08:00:00.000000	23.225	4932
2013-05-17 16:00:00.000000	23.225	4933
2013-06-09 06:00:00.000000	23.225	4934
2013-07-20 05:00:00.000000	23.225	4935
2013-09-02 14:00:00.000000	23.225	4936
2013-09-09 21:00:00.000000	23.225	4937
2013-10-11 19:00:00.000000	23.225	4938
2013-11-24 18:00:00.000000	23.225	4939
2013-12-26 04:00:00.000000	23.225	4940
2013-12-26 11:00:00.000000	23.225	4941
2013-12-27 03:00:00.000000	23.225	4942
2013-12-31 19:00:00.000000	23.225	4943
2013-02-16 12:00:00.000000	23.200000000000003	4944
2013-03-23 19:00:00.000000	23.200000000000003	4945
2013-09-11 22:00:00.000000	23.200000000000003	4946
2013-09-13 20:00:00.000000	23.200000000000003	4947
2013-01-19 16:00:00.000000	23.2	4948
2013-02-07 00:00:00.000000	23.2	4949
2013-02-24 10:00:00.000000	23.2	4950
2013-03-03 12:00:00.000000	23.2	4951
2013-03-25 17:00:00.000000	23.2	4952
2013-04-26 04:00:00.000000	23.2	4953
2013-07-04 21:00:00.000000	23.2	4954
2013-10-18 05:00:00.000000	23.2	4955
2013-12-23 04:00:00.000000	23.2	4956
2013-02-03 14:00:00.000000	23.175	4957
2013-02-24 15:00:00.000000	23.175	4958
2013-03-26 15:00:00.000000	23.175	4959
2013-04-14 23:00:00.000000	23.175	4960
2013-04-17 04:00:00.000000	23.175	4961
2013-04-24 02:00:00.000000	23.175	4962
2013-05-14 01:00:00.000000	23.175	4963
2013-08-11 20:00:00.000000	23.175	4964
2013-09-14 00:00:00.000000	23.175	4965
2013-10-26 05:00:00.000000	23.175	4966
2013-12-09 02:00:00.000000	23.175	4967
2013-12-09 23:00:00.000000	23.175	4968
2013-12-21 01:00:00.000000	23.175	4969
2013-12-21 19:00:00.000000	23.175	4970
2013-12-24 01:00:00.000000	23.175	4971
2013-12-31 00:00:00.000000	23.175	4972
2013-12-31 02:00:00.000000	23.175	4973
2013-12-26 19:00:00.000000	23.174999999999997	4974
2013-02-17 15:00:00.000000	23.15	4975
2013-02-23 15:00:00.000000	23.15	4976
2013-03-03 15:00:00.000000	23.15	4977
2013-03-24 06:00:00.000000	23.15	4978
2013-04-18 01:00:00.000000	23.15	4979
2013-06-11 22:00:00.000000	23.15	4980
2013-09-03 07:00:00.000000	23.15	4981
2013-09-14 06:00:00.000000	23.15	4982
2013-09-16 22:00:00.000000	23.15	4983
2013-09-25 02:00:00.000000	23.15	4984
2013-09-29 09:00:00.000000	23.15	4985
2013-10-11 21:00:00.000000	23.15	4986
2013-10-15 04:00:00.000000	23.15	4987
2013-11-17 05:00:00.000000	23.15	4988
2013-11-30 18:00:00.000000	23.15	4989
2013-12-19 15:00:00.000000	23.15	4990
2013-12-31 03:00:00.000000	23.15	4991
2013-12-31 21:00:00.000000	23.15	4992
2013-01-04 12:00:00.000000	23.125	4993
2013-02-03 17:00:00.000000	23.125	4994
2013-02-24 09:00:00.000000	23.125	4995
2013-03-23 18:00:00.000000	23.125	4996
2013-04-14 01:00:00.000000	23.125	4997
2013-04-24 21:00:00.000000	23.125	4998
2013-09-13 23:00:00.000000	23.125	4999
2013-10-17 04:00:00.000000	23.125	5000
2013-10-25 04:00:00.000000	23.125	5001
2013-12-20 00:00:00.000000	23.125	5002
2013-12-29 03:00:00.000000	23.125	5003
2013-02-07 03:00:00.000000	23.1	5004
2013-03-03 13:00:00.000000	23.1	5005
2013-03-22 17:00:00.000000	23.1	5006
2013-04-17 22:00:00.000000	23.1	5007
2013-04-23 05:00:00.000000	23.1	5008
2013-07-05 23:00:00.000000	23.1	5009
2013-07-11 00:00:00.000000	23.1	5010
2013-09-03 18:00:00.000000	23.1	5011
2013-09-10 03:00:00.000000	23.1	5012
2013-09-23 22:00:00.000000	23.1	5013
2013-10-02 12:00:00.000000	23.1	5014
2013-11-07 21:00:00.000000	23.1	5015
2013-12-15 11:00:00.000000	23.1	5016
2013-12-19 23:00:00.000000	23.1	5017
2013-12-20 23:00:00.000000	23.1	5018
2013-12-26 10:00:00.000000	23.1	5019
2013-12-26 18:00:00.000000	23.1	5020
2013-12-27 00:00:00.000000	23.1	5021
2013-12-31 22:00:00.000000	23.1	5022
2013-03-29 16:00:00.000000	23.099999999999998	5023
2013-04-07 05:00:00.000000	23.075000000000003	5024
2013-10-22 04:00:00.000000	23.075000000000003	5025
2013-03-03 09:00:00.000000	23.075	5026
2013-03-04 09:00:00.000000	23.075	5027
2013-03-16 16:00:00.000000	23.075	5028
2013-03-27 06:00:00.000000	23.075	5029
2013-03-28 10:00:00.000000	23.075	5030
2013-04-04 22:00:00.000000	23.075	5031
2013-04-22 23:00:00.000000	23.075	5032
2013-05-14 22:00:00.000000	23.075	5033
2013-07-20 09:00:00.000000	23.075	5034
2013-09-10 04:00:00.000000	23.075	5035
2013-09-19 00:00:00.000000	23.075	5036
2013-10-11 17:00:00.000000	23.075	5037
2013-10-30 04:00:00.000000	23.075	5038
2013-12-19 20:00:00.000000	23.075	5039
2013-12-26 22:00:00.000000	23.075	5040
2013-01-05 14:00:00.000000	23.05	5041
2013-02-17 16:00:00.000000	23.05	5042
2013-02-24 17:00:00.000000	23.05	5043
2013-03-26 03:00:00.000000	23.05	5044
2013-04-26 05:00:00.000000	23.05	5045
2013-09-11 17:00:00.000000	23.05	5046
2013-09-14 05:00:00.000000	23.05	5047
2013-09-20 21:00:00.000000	23.05	5048
2013-11-16 08:00:00.000000	23.05	5049
2013-11-16 20:00:00.000000	23.05	5050
2013-12-15 10:00:00.000000	23.05	5051
2013-12-21 17:00:00.000000	23.05	5052
2013-12-22 07:00:00.000000	23.05	5053
2013-12-25 04:00:00.000000	23.05	5054
2013-12-26 03:00:00.000000	23.05	5055
2013-12-22 01:00:00.000000	23.049999999999997	5056
2013-10-16 05:00:00.000000	23.025000000000002	5057
2013-02-16 16:00:00.000000	23.025	5058
2013-04-24 03:00:00.000000	23.025	5059
2013-05-06 18:00:00.000000	23.025	5060
2013-10-11 00:00:00.000000	23.025	5061
2013-10-18 04:00:00.000000	23.025	5062
2013-11-16 21:00:00.000000	23.025	5063
2013-12-19 18:00:00.000000	23.025	5064
2013-12-31 18:00:00.000000	23.025	5065
2013-03-24 03:00:00.000000	23.0	5066
2013-03-26 00:00:00.000000	23.0	5067
2013-04-19 23:00:00.000000	23.0	5068
2013-08-05 03:00:00.000000	23.0	5069
2013-09-23 23:00:00.000000	23.0	5070
2013-10-02 16:00:00.000000	23.0	5071
2013-10-11 04:00:00.000000	23.0	5072
2013-12-23 03:00:00.000000	23.0	5073
2013-01-04 07:00:00.000000	22.975	5074
2013-03-23 08:00:00.000000	22.975	5075
2013-03-23 11:00:00.000000	22.975	5076
2013-04-13 03:00:00.000000	22.975	5077
2013-04-14 21:00:00.000000	22.975	5078
2013-04-27 02:00:00.000000	22.975	5079
2013-06-26 20:00:00.000000	22.975	5080
2013-11-23 16:00:00.000000	22.975	5081
2013-12-14 14:00:00.000000	22.975	5082
2013-12-21 18:00:00.000000	22.975	5083
2013-12-24 00:00:00.000000	22.975	5084
2013-12-30 18:00:00.000000	22.975	5085
2013-09-22 22:00:00.000000	22.950000000000003	5086
2013-03-02 12:00:00.000000	22.95	5087
2013-04-23 23:00:00.000000	22.95	5088
2013-09-14 03:00:00.000000	22.95	5089
2013-09-20 22:00:00.000000	22.95	5090
2013-09-22 23:00:00.000000	22.95	5091
2013-12-04 22:00:00.000000	22.95	5092
2013-12-04 23:00:00.000000	22.95	5093
2013-12-22 00:00:00.000000	22.95	5094
2013-12-26 20:00:00.000000	22.95	5095
2013-01-20 16:00:00.000000	22.925	5096
2013-03-17 09:00:00.000000	22.925	5097
2013-03-26 17:00:00.000000	22.925	5098
2013-03-27 13:00:00.000000	22.925	5099
2013-06-04 12:00:00.000000	22.925	5100
2013-08-10 22:00:00.000000	22.925	5101
2013-09-11 21:00:00.000000	22.925	5102
2013-09-17 23:00:00.000000	22.925	5103
2013-09-18 23:00:00.000000	22.925	5104
2013-09-21 22:00:00.000000	22.925	5105
2013-10-11 05:00:00.000000	22.925	5106
2013-11-10 22:00:00.000000	22.925	5107
2013-12-21 21:00:00.000000	22.925	5108
2013-12-30 23:00:00.000000	22.925	5109
2013-01-04 17:00:00.000000	22.9	5110
2013-01-13 15:00:00.000000	22.9	5111
2013-03-22 19:00:00.000000	22.9	5112
2013-03-26 16:00:00.000000	22.9	5113
2013-03-30 12:00:00.000000	22.9	5114
2013-04-18 03:00:00.000000	22.9	5115
2013-04-20 05:00:00.000000	22.9	5116
2013-04-23 22:00:00.000000	22.9	5117
2013-08-10 04:00:00.000000	22.9	5118
2013-09-11 01:00:00.000000	22.9	5119
2013-09-13 04:00:00.000000	22.9	5120
2013-09-20 20:00:00.000000	22.9	5121
2013-09-21 00:00:00.000000	22.9	5122
2013-11-11 02:00:00.000000	22.9	5123
2013-11-16 23:00:00.000000	22.9	5124
2013-11-17 01:00:00.000000	22.9	5125
2013-12-09 01:00:00.000000	22.9	5126
2013-12-14 15:00:00.000000	22.9	5127
2013-12-15 13:00:00.000000	22.9	5128
2013-12-22 06:00:00.000000	22.9	5129
2013-12-29 00:00:00.000000	22.9	5130
2013-01-05 00:00:00.000000	22.875	5131
2013-03-04 11:00:00.000000	22.875	5132
2013-04-15 00:00:00.000000	22.875	5133
2013-04-20 06:00:00.000000	22.875	5134
2013-05-04 14:00:00.000000	22.875	5135
2013-10-16 22:00:00.000000	22.875	5136
2013-10-25 18:00:00.000000	22.875	5137
2013-10-26 06:00:00.000000	22.875	5138
2013-11-24 08:00:00.000000	22.875	5139
2013-12-09 00:00:00.000000	22.875	5140
2013-12-21 23:00:00.000000	22.875	5141
2013-01-04 14:00:00.000000	22.85	5142
2013-01-07 22:00:00.000000	22.85	5143
2013-03-04 14:00:00.000000	22.85	5144
2013-03-17 14:00:00.000000	22.85	5145
2013-03-26 07:00:00.000000	22.85	5146
2013-04-20 02:00:00.000000	22.85	5147
2013-04-24 01:00:00.000000	22.85	5148
2013-04-25 02:00:00.000000	22.85	5149
2013-04-26 02:00:00.000000	22.85	5150
2013-04-30 03:00:00.000000	22.85	5151
2013-05-04 08:00:00.000000	22.85	5152
2013-05-15 01:00:00.000000	22.85	5153
2013-06-04 07:00:00.000000	22.85	5154
2013-06-11 23:00:00.000000	22.85	5155
2013-07-13 19:00:00.000000	22.85	5156
2013-07-21 05:00:00.000000	22.85	5157
2013-09-17 22:00:00.000000	22.85	5158
2013-09-23 01:00:00.000000	22.85	5159
2013-09-28 13:00:00.000000	22.85	5160
2013-11-16 18:00:00.000000	22.85	5161
2013-12-26 16:00:00.000000	22.85	5162
2013-02-07 05:00:00.000000	22.825000000000003	5163
2013-03-27 15:00:00.000000	22.825000000000003	5164
2013-01-04 16:00:00.000000	22.825	5165
2013-01-05 08:00:00.000000	22.825	5166
2013-02-04 14:00:00.000000	22.825	5167
2013-02-17 12:00:00.000000	22.825	5168
2013-02-24 13:00:00.000000	22.825	5169
2013-03-04 13:00:00.000000	22.825	5170
2013-03-17 17:00:00.000000	22.825	5171
2013-04-14 03:00:00.000000	22.825	5172
2013-05-04 09:00:00.000000	22.825	5173
2013-06-04 14:00:00.000000	22.825	5174
2013-09-03 12:00:00.000000	22.825	5175
2013-09-11 23:00:00.000000	22.825	5176
2013-09-24 01:00:00.000000	22.825	5177
2013-10-11 23:00:00.000000	22.825	5178
2013-10-21 23:00:00.000000	22.825	5179
2013-10-23 02:00:00.000000	22.825	5180
2013-01-05 13:00:00.000000	22.8	5181
2013-02-17 11:00:00.000000	22.8	5182
2013-03-16 10:00:00.000000	22.8	5183
2013-03-22 18:00:00.000000	22.8	5184
2013-04-14 00:00:00.000000	22.8	5185
2013-05-16 21:00:00.000000	22.8	5186
2013-07-20 10:00:00.000000	22.8	5187
2013-09-18 01:00:00.000000	22.8	5188
2013-09-19 02:00:00.000000	22.8	5189
2013-09-22 20:00:00.000000	22.8	5190
2013-10-02 10:00:00.000000	22.8	5191
2013-12-09 05:00:00.000000	22.8	5192
2013-12-09 22:00:00.000000	22.8	5193
2013-12-28 17:00:00.000000	22.8	5194
2013-12-28 19:00:00.000000	22.8	5195
2013-12-31 01:00:00.000000	22.8	5196
2013-09-03 16:00:00.000000	22.799999999999997	5197
2013-09-13 00:00:00.000000	22.799999999999997	5198
2013-01-04 10:00:00.000000	22.775	5199
2013-02-04 11:00:00.000000	22.775	5200
2013-02-07 19:00:00.000000	22.775	5201
2013-04-17 03:00:00.000000	22.775	5202
2013-04-19 00:00:00.000000	22.775	5203
2013-05-04 07:00:00.000000	22.775	5204
2013-06-14 16:00:00.000000	22.775	5205
2013-09-13 21:00:00.000000	22.775	5206
2013-09-24 03:00:00.000000	22.775	5207
2013-10-23 00:00:00.000000	22.775	5208
2013-12-15 09:00:00.000000	22.775	5209
2013-01-05 18:00:00.000000	22.75	5210
2013-02-07 01:00:00.000000	22.75	5211
2013-02-24 14:00:00.000000	22.75	5212
2013-03-04 17:00:00.000000	22.75	5213
2013-03-16 18:00:00.000000	22.75	5214
2013-03-27 09:00:00.000000	22.75	5215
2013-06-04 08:00:00.000000	22.75	5216
2013-06-05 02:00:00.000000	22.75	5217
2013-07-05 03:00:00.000000	22.75	5218
2013-09-16 23:00:00.000000	22.75	5219
2013-09-21 01:00:00.000000	22.75	5220
2013-09-21 02:00:00.000000	22.75	5221
2013-09-28 14:00:00.000000	22.75	5222
2013-10-11 18:00:00.000000	22.75	5223
2013-10-16 04:00:00.000000	22.75	5224
2013-11-17 08:00:00.000000	22.75	5225
2013-12-22 05:00:00.000000	22.75	5226
2013-12-26 09:00:00.000000	22.75	5227
2013-12-27 02:00:00.000000	22.75	5228
2013-02-07 20:00:00.000000	22.725	5229
2013-03-27 17:00:00.000000	22.725	5230
2013-03-28 18:00:00.000000	22.725	5231
2013-04-17 01:00:00.000000	22.725	5232
2013-09-10 01:00:00.000000	22.725	5233
2013-10-31 02:00:00.000000	22.725	5234
2013-12-25 03:00:00.000000	22.725	5235
2013-12-26 15:00:00.000000	22.725	5236
2013-12-28 22:00:00.000000	22.725	5237
2013-01-04 08:00:00.000000	22.7	5238
2013-03-17 13:00:00.000000	22.7	5239
2013-03-29 10:00:00.000000	22.7	5240
2013-03-30 18:00:00.000000	22.7	5241
2013-04-22 05:00:00.000000	22.7	5242
2013-04-25 22:00:00.000000	22.7	5243
2013-09-10 02:00:00.000000	22.7	5244
2013-09-13 05:00:00.000000	22.7	5245
2013-09-21 20:00:00.000000	22.7	5246
2013-09-28 16:00:00.000000	22.7	5247
2013-10-03 14:00:00.000000	22.7	5248
2013-10-19 05:00:00.000000	22.7	5249
2013-11-11 01:00:00.000000	22.7	5250
2013-12-14 13:00:00.000000	22.7	5251
2013-12-21 20:00:00.000000	22.7	5252
2013-12-23 19:00:00.000000	22.7	5253
2013-03-24 00:00:00.000000	22.675	5254
2013-04-14 05:00:00.000000	22.675	5255
2013-04-18 05:00:00.000000	22.675	5256
2013-04-23 00:00:00.000000	22.675	5257
2013-09-13 02:00:00.000000	22.675	5258
2013-09-22 00:00:00.000000	22.675	5259
2013-10-11 01:00:00.000000	22.675	5260
2013-11-10 21:00:00.000000	22.675	5261
2013-12-22 22:00:00.000000	22.675	5262
2013-12-27 01:00:00.000000	22.675	5263
2013-12-29 08:00:00.000000	22.675	5264
2013-09-25 00:00:00.000000	22.674999999999997	5265
2013-10-30 03:00:00.000000	22.674999999999997	5266
2013-02-04 13:00:00.000000	22.65	5267
2013-02-23 16:00:00.000000	22.65	5268
2013-03-25 14:00:00.000000	22.65	5269
2013-03-26 14:00:00.000000	22.65	5270
2013-03-29 07:00:00.000000	22.65	5271
2013-04-24 23:00:00.000000	22.65	5272
2013-08-11 23:00:00.000000	22.65	5273
2013-09-11 20:00:00.000000	22.65	5274
2013-09-18 00:00:00.000000	22.65	5275
2013-09-19 01:00:00.000000	22.65	5276
2013-09-23 02:00:00.000000	22.65	5277
2013-10-17 03:00:00.000000	22.65	5278
2013-10-21 22:00:00.000000	22.65	5279
2013-12-23 21:00:00.000000	22.65	5280
2013-03-27 14:00:00.000000	22.625	5281
2013-03-29 13:00:00.000000	22.625	5282
2013-03-30 08:00:00.000000	22.625	5283
2013-04-13 22:00:00.000000	22.625	5284
2013-08-10 23:00:00.000000	22.625	5285
2013-09-24 02:00:00.000000	22.625	5286
2013-10-11 20:00:00.000000	22.625	5287
2013-10-15 03:00:00.000000	22.625	5288
2013-10-24 22:00:00.000000	22.625	5289
2013-10-28 04:00:00.000000	22.625	5290
2013-10-29 04:00:00.000000	22.625	5291
2013-12-04 18:00:00.000000	22.625	5292
2013-12-23 22:00:00.000000	22.625	5293
2013-12-26 00:00:00.000000	22.625	5294
2013-02-10 05:00:00.000000	22.6	5295
2013-03-16 14:00:00.000000	22.6	5296
2013-04-11 04:00:00.000000	22.6	5297
2013-05-31 13:00:00.000000	22.6	5298
2013-06-13 18:00:00.000000	22.6	5299
2013-07-11 01:00:00.000000	22.6	5300
2013-09-22 04:00:00.000000	22.6	5301
2013-09-28 17:00:00.000000	22.6	5302
2013-10-03 18:00:00.000000	22.6	5303
2013-10-26 04:00:00.000000	22.6	5304
2013-12-14 12:00:00.000000	22.6	5305
2013-12-23 18:00:00.000000	22.6	5306
2013-12-30 20:00:00.000000	22.6	5307
2013-04-14 04:00:00.000000	22.575000000000003	5308
2013-01-04 13:00:00.000000	22.575	5309
2013-01-11 03:00:00.000000	22.575	5310
2013-01-11 04:00:00.000000	22.575	5311
2013-03-23 17:00:00.000000	22.575	5312
2013-03-28 06:00:00.000000	22.575	5313
2013-03-28 09:00:00.000000	22.575	5314
2013-03-29 15:00:00.000000	22.575	5315
2013-08-11 04:00:00.000000	22.575	5316
2013-10-14 22:00:00.000000	22.575	5317
2013-10-17 02:00:00.000000	22.575	5318
2013-10-21 05:00:00.000000	22.575	5319
2013-10-31 04:00:00.000000	22.575	5320
2013-11-16 09:00:00.000000	22.575	5321
2013-11-16 10:00:00.000000	22.575	5322
2013-12-26 02:00:00.000000	22.575	5323
2013-12-26 13:00:00.000000	22.575	5324
2013-12-31 23:00:00.000000	22.575	5325
2013-02-04 07:00:00.000000	22.55	5326
2013-02-04 16:00:00.000000	22.55	5327
2013-02-11 04:00:00.000000	22.55	5328
2013-02-24 16:00:00.000000	22.55	5329
2013-03-03 16:00:00.000000	22.55	5330
2013-03-23 10:00:00.000000	22.55	5331
2013-03-29 17:00:00.000000	22.55	5332
2013-03-30 09:00:00.000000	22.55	5333
2013-04-01 13:00:00.000000	22.55	5334
2013-04-05 02:00:00.000000	22.55	5335
2013-05-04 17:00:00.000000	22.55	5336
2013-05-05 23:00:00.000000	22.55	5337
2013-09-17 01:00:00.000000	22.55	5338
2013-09-21 23:00:00.000000	22.55	5339
2013-09-22 02:00:00.000000	22.55	5340
2013-10-11 06:00:00.000000	22.55	5341
2013-10-24 23:00:00.000000	22.55	5342
2013-11-10 15:00:00.000000	22.55	5343
2013-12-23 00:00:00.000000	22.55	5344
2013-12-26 23:00:00.000000	22.55	5345
2013-12-31 20:00:00.000000	22.55	5346
2013-02-04 08:00:00.000000	22.525000000000002	5347
2013-03-23 07:00:00.000000	22.525	5348
2013-04-17 23:00:00.000000	22.525	5349
2013-04-18 00:00:00.000000	22.525	5350
2013-06-04 16:00:00.000000	22.525	5351
2013-09-18 02:00:00.000000	22.525	5352
2013-09-22 03:00:00.000000	22.525	5353
2013-10-22 01:00:00.000000	22.525	5354
2013-10-25 03:00:00.000000	22.525	5355
2013-11-30 16:00:00.000000	22.525	5356
2013-12-10 05:00:00.000000	22.525	5357
2013-03-05 17:00:00.000000	22.5	5358
2013-03-27 07:00:00.000000	22.5	5359
2013-05-04 10:00:00.000000	22.5	5360
2013-05-10 05:00:00.000000	22.5	5361
2013-08-05 01:00:00.000000	22.5	5362
2013-09-17 05:00:00.000000	22.5	5363
2013-09-21 21:00:00.000000	22.5	5364
2013-09-27 17:00:00.000000	22.5	5365
2013-10-25 01:00:00.000000	22.5	5366
2013-10-26 07:00:00.000000	22.5	5367
2013-12-15 12:00:00.000000	22.5	5368
2013-12-28 23:00:00.000000	22.5	5369
2013-02-24 12:00:00.000000	22.475	5370
2013-03-10 08:00:00.000000	22.475	5371
2013-03-28 16:00:00.000000	22.475	5372
2013-06-04 11:00:00.000000	22.475	5373
2013-07-20 08:00:00.000000	22.475	5374
2013-09-14 01:00:00.000000	22.475	5375
2013-09-21 03:00:00.000000	22.475	5376
2013-10-14 23:00:00.000000	22.475	5377
2013-10-21 04:00:00.000000	22.475	5378
2013-10-25 20:00:00.000000	22.475	5379
2013-12-25 22:00:00.000000	22.475	5380
2013-03-28 07:00:00.000000	22.45	5381
2013-03-28 11:00:00.000000	22.45	5382
2013-04-20 03:00:00.000000	22.45	5383
2013-04-27 06:00:00.000000	22.45	5384
2013-05-04 16:00:00.000000	22.45	5385
2013-06-04 09:00:00.000000	22.45	5386
2013-09-11 18:00:00.000000	22.45	5387
2013-10-18 03:00:00.000000	22.45	5388
2013-11-23 08:00:00.000000	22.45	5389
2013-12-28 20:00:00.000000	22.45	5390
2013-01-05 20:00:00.000000	22.425	5391
2013-02-04 17:00:00.000000	22.425	5392
2013-02-07 04:00:00.000000	22.425	5393
2013-03-26 06:00:00.000000	22.425	5394
2013-03-29 06:00:00.000000	22.425	5395
2013-03-30 13:00:00.000000	22.425	5396
2013-05-08 06:00:00.000000	22.425	5397
2013-07-10 22:00:00.000000	22.425	5398
2013-09-03 15:00:00.000000	22.425	5399
2013-09-10 00:00:00.000000	22.425	5400
2013-09-28 18:00:00.000000	22.425	5401
2013-12-21 16:00:00.000000	22.425	5402
2013-02-17 10:00:00.000000	22.424999999999997	5403
2013-12-24 18:00:00.000000	22.424999999999997	5404
2013-03-27 16:00:00.000000	22.4	5405
2013-04-05 00:00:00.000000	22.4	5406
2013-07-15 20:00:00.000000	22.4	5407
2013-09-17 04:00:00.000000	22.4	5408
2013-10-03 11:00:00.000000	22.4	5409
2013-12-15 15:00:00.000000	22.4	5410
2013-12-24 19:00:00.000000	22.4	5411
2013-12-26 01:00:00.000000	22.4	5412
2013-12-26 12:00:00.000000	22.4	5413
2013-12-28 21:00:00.000000	22.4	5414
2013-12-29 02:00:00.000000	22.4	5415
2013-01-04 11:00:00.000000	22.375	5416
2013-01-11 05:00:00.000000	22.375	5417
2013-03-24 13:00:00.000000	22.375	5418
2013-03-28 12:00:00.000000	22.375	5419
2013-04-10 05:00:00.000000	22.375	5420
2013-05-04 15:00:00.000000	22.375	5421
2013-07-10 05:00:00.000000	22.375	5422
2013-08-11 00:00:00.000000	22.375	5423
2013-09-19 03:00:00.000000	22.375	5424
2013-10-17 01:00:00.000000	22.375	5425
2013-10-19 06:00:00.000000	22.375	5426
2013-10-27 04:00:00.000000	22.375	5427
2013-12-29 01:00:00.000000	22.375	5428
2013-02-10 04:00:00.000000	22.35	5429
2013-03-27 18:00:00.000000	22.35	5430
2013-03-28 17:00:00.000000	22.35	5431
2013-04-10 06:00:00.000000	22.35	5432
2013-04-20 00:00:00.000000	22.35	5433
2013-04-29 05:00:00.000000	22.35	5434
2013-06-04 18:00:00.000000	22.35	5435
2013-07-08 08:00:00.000000	22.35	5436
2013-09-22 01:00:00.000000	22.35	5437
2013-10-15 01:00:00.000000	22.35	5438
2013-12-28 18:00:00.000000	22.35	5439
2013-10-22 00:00:00.000000	22.349999999999998	5440
2013-03-30 11:00:00.000000	22.325	5441
2013-04-19 02:00:00.000000	22.325	5442
2013-05-16 04:00:00.000000	22.325	5443
2013-05-31 08:00:00.000000	22.325	5444
2013-06-04 10:00:00.000000	22.325	5445
2013-09-13 01:00:00.000000	22.325	5446
2013-09-22 05:00:00.000000	22.325	5447
2013-09-24 00:00:00.000000	22.325	5448
2013-09-27 18:00:00.000000	22.325	5449
2013-10-25 22:00:00.000000	22.325	5450
2013-10-27 19:00:00.000000	22.325	5451
2013-11-16 16:00:00.000000	22.325	5452
2013-12-20 16:00:00.000000	22.325	5453
2013-02-11 03:00:00.000000	22.3	5454
2013-03-29 08:00:00.000000	22.3	5455
